ENSG.ID	Gene.type	Gene.name	Chromosome
ENSG00000288618	lncRNA	NA	19
ENSG00000240571	lncRNA	NA	7
ENSG00000289688	lncRNA	NA	13
ENSG00000260509	lncRNA	NA	13
ENSG00000241449	lncRNA	NA	7
ENSG00000228086	lncRNA	NA	1
ENSG00000229791	lncRNA	NA	13
ENSG00000273406	lncRNA	NA	1
ENSG00000257580	processed_pseudogene	NA	12
ENSG00000266973	lncRNA	NA	19
ENSG00000230536	lncRNA	NA	9
ENSG00000257283	lncRNA	NA	12
ENSG00000267363	lncRNA	NA	19
ENSG00000288530	lncRNA	NA	12
ENSG00000229990	lncRNA	NA	10
ENSG00000286401	lncRNA	NA	10
ENSG00000279863	TEC	NA	10
ENSG00000235939	lncRNA	NA	10
ENSG00000204990	lncRNA	NA	7
ENSG00000267142	processed_pseudogene	NA	19
ENSG00000228629	lncRNA	NA	19
ENSG00000257943	transcribed_unitary_pseudogene	NA	12
ENSG00000257835	lncRNA	NA	12
ENSG00000257824	lncRNA	NA	12
ENSG00000248696	processed_pseudogene	NA	5
ENSG00000266936	lncRNA	NA	19
ENSG00000278643	misc_RNA	NA	19
ENSG00000287043	lncRNA	NA	10
ENSG00000282390	lncRNA	NA	10
ENSG00000254653	lncRNA	NA	11
ENSG00000255314	lncRNA	NA	11
ENSG00000254639	lncRNA	NA	11
ENSG00000287349	lncRNA	NA	4
ENSG00000249943	processed_pseudogene	NA	4
ENSG00000248637	processed_pseudogene	NA	4
ENSG00000286720	lncRNA	NA	4
ENSG00000278880	TEC	NA	4
ENSG00000248694	lncRNA	NA	4
ENSG00000250997	processed_pseudogene	NA	4
ENSG00000270265	lncRNA	NA	4
ENSG00000248601	lncRNA	NA	4
ENSG00000285764	lncRNA	NA	13
ENSG00000197991	protein_coding	NA	13
ENSG00000270856	processed_pseudogene	NA	13
ENSG00000272696	lncRNA	NA	9
ENSG00000236389	lncRNA	NA	6
ENSG00000217231	processed_pseudogene	NA	6
ENSG00000276586	unprocessed_pseudogene	NA	13
ENSG00000273600	processed_pseudogene	NA	11
ENSG00000286469	lncRNA	NA	13
ENSG00000273550	lncRNA	NA	13
ENSG00000277973	processed_pseudogene	NA	6
ENSG00000287996	lncRNA	NA	13
ENSG00000266120	lncRNA	NA	17
ENSG00000287128	lncRNA	NA	13
ENSG00000286395	lncRNA	NA	13
ENSG00000237378	protein_coding	NA	13
ENSG00000225923	processed_pseudogene	NA	1
ENSG00000229261	lncRNA	NA	10
ENSG00000231748	lncRNA	NA	10
ENSG00000279775	TEC	NA	17
ENSG00000287161	lncRNA	NA	16
ENSG00000273186	lncRNA	NA	9
ENSG00000228510	processed_pseudogene	NA	9
ENSG00000251550	processed_pseudogene	NA	17
ENSG00000249180	lncRNA	NA	5
ENSG00000264435	transcribed_processed_pseudogene	NA	17
ENSG00000266677	lncRNA	NA	17
ENSG00000273597	processed_pseudogene	NA	9
ENSG00000279489	TEC	NA	9
ENSG00000286782	lncRNA	NA	9
ENSG00000287868	lncRNA	NA	9
ENSG00000227399	processed_pseudogene	NA	9
ENSG00000275756	processed_pseudogene	NA	9
ENSG00000234537	unprocessed_pseudogene	NA	9
ENSG00000236717	unprocessed_pseudogene	NA	9
ENSG00000236115	lncRNA	NA	9
ENSG00000270512	processed_pseudogene	NA	7
ENSG00000233145	lncRNA	NA	X
ENSG00000233535	lncRNA	NA	X
ENSG00000212663	lncRNA	NA	X
ENSG00000252800	scaRNA	NA	14
ENSG00000258962	processed_pseudogene	NA	14
ENSG00000220256	lncRNA	NA	2
ENSG00000269935	lncRNA	NA	16
ENSG00000260711	lncRNA	NA	14
ENSG00000277453	lncRNA	NA	19
ENSG00000287414	lncRNA	NA	2
ENSG00000287306	lncRNA	NA	10
ENSG00000240895	lncRNA	NA	3
ENSG00000243081	lncRNA	NA	3
ENSG00000259423	lncRNA	NA	15
ENSG00000227769	lncRNA	NA	2
ENSG00000241640	processed_pseudogene	NA	15
ENSG00000277229	lncRNA	NA	15
ENSG00000261606	lncRNA	NA	15
ENSG00000226542	lncRNA	NA	2
ENSG00000287685	lncRNA	NA	X
ENSG00000279601	TEC	NA	X
ENSG00000278830	unprocessed_pseudogene	NA	10
ENSG00000215409	unprocessed_pseudogene	NA	10
ENSG00000259195	processed_pseudogene	NA	15
ENSG00000286366	lncRNA	NA	X
ENSG00000227743	lncRNA	NA	7
ENSG00000236928	processed_pseudogene	NA	7
ENSG00000224375	lncRNA	NA	7
ENSG00000214035	processed_pseudogene	NA	7
ENSG00000241456	lncRNA	NA	7
ENSG00000225795	processed_pseudogene	NA	7
ENSG00000248734	lncRNA	NA	5
ENSG00000272109	lncRNA	NA	5
ENSG00000261434	lncRNA	NA	5
ENSG00000260774	lncRNA	NA	5
ENSG00000286001	protein_coding	NA	5
ENSG00000250150	lncRNA	NA	4
ENSG00000259928	lncRNA	NA	17
ENSG00000279421	TEC	NA	15
ENSG00000279409	TEC	NA	15
ENSG00000250848	processed_pseudogene	NA	5
ENSG00000214278	processed_pseudogene	NA	5
ENSG00000277095	unprocessed_pseudogene	NA	1
ENSG00000250645	processed_pseudogene	NA	5
ENSG00000225356	processed_pseudogene	NA	4
ENSG00000249409	lncRNA	NA	4
ENSG00000286119	lncRNA	NA	4
ENSG00000270336	processed_pseudogene	NA	4
ENSG00000286013	lncRNA	NA	7
ENSG00000280149	TEC	NA	7
ENSG00000264145	processed_pseudogene	NA	1
ENSG00000271272	processed_pseudogene	NA	12
ENSG00000272218	lncRNA	NA	4
ENSG00000272293	lncRNA	NA	8
ENSG00000279852	TEC	NA	8
ENSG00000250267	lncRNA	NA	8
ENSG00000286807	lncRNA	NA	2
ENSG00000261435	lncRNA	NA	X
ENSG00000285709	lncRNA	NA	X
ENSG00000223486	lncRNA	NA	X
ENSG00000236393	lncRNA	NA	X
ENSG00000267249	lncRNA	NA	18
ENSG00000266961	lncRNA	NA	18
ENSG00000231421	lncRNA	NA	17
ENSG00000259020	processed_pseudogene	NA	14
ENSG00000224335	unprocessed_pseudogene	NA	1
ENSG00000277702	unprocessed_pseudogene	NA	1
ENSG00000260409	lncRNA	NA	15
ENSG00000287795	lncRNA	NA	3
ENSG00000266341	lncRNA	NA	17
ENSG00000262202	lncRNA	NA	17
ENSG00000261653	lncRNA	NA	16
ENSG00000270124	lncRNA	NA	16
ENSG00000267261	protein_coding	NA	17
ENSG00000261058	lncRNA	NA	16
ENSG00000274478	lncRNA	NA	16
ENSG00000264019	lncRNA	NA	17
ENSG00000265046	lncRNA	NA	17
ENSG00000263477	lncRNA	NA	17
ENSG00000264058	protein_coding	NA	17
ENSG00000254364	lncRNA	NA	8
ENSG00000266775	lncRNA	NA	17
ENSG00000263045	processed_pseudogene	NA	17
ENSG00000287183	lncRNA	NA	4
ENSG00000250704	lncRNA	NA	4
ENSG00000269826	lncRNA	NA	16
ENSG00000286221	protein_coding	NA	16
ENSG00000279373	TEC	NA	15
ENSG00000278513	unprocessed_pseudogene	NA	15
ENSG00000279694	TEC	NA	15
ENSG00000276651	lncRNA	NA	15
ENSG00000286457	lncRNA	NA	15
ENSG00000250385	lncRNA	NA	5
ENSG00000287784	lncRNA	NA	3
ENSG00000251239	lncRNA	NA	17
ENSG00000279036	TEC	NA	17
ENSG00000271781	lncRNA	NA	5
ENSG00000285522	transcribed_unprocessed_pseudogene	NA	5
ENSG00000250020	processed_pseudogene	NA	5
ENSG00000227680	lncRNA	NA	2
ENSG00000288031	transcribed_unprocessed_pseudogene	NA	2
ENSG00000232227	lncRNA	NA	2
ENSG00000234352	lncRNA	NA	7
ENSG00000253740	lncRNA	NA	8
ENSG00000234189	processed_pseudogene	NA	2
ENSG00000285155	lncRNA	NA	2
ENSG00000235293	lncRNA	NA	2
ENSG00000273449	lncRNA	NA	4
ENSG00000287822	lncRNA	NA	4
ENSG00000283383	lncRNA	NA	4
ENSG00000285841	lncRNA	NA	7
ENSG00000249458	lncRNA	NA	4
ENSG00000273419	lncRNA	NA	7
ENSG00000279139	TEC	NA	4
ENSG00000280219	TEC	NA	4
ENSG00000249525	processed_pseudogene	NA	4
ENSG00000280105	TEC	NA	2
ENSG00000287621	lncRNA	NA	2
ENSG00000224612	lncRNA	NA	2
ENSG00000286734	lncRNA	NA	4
ENSG00000279098	TEC	NA	4
ENSG00000230546	unprocessed_pseudogene	NA	1
ENSG00000287015	lncRNA	NA	1
ENSG00000235526	lncRNA	NA	1
ENSG00000270911	processed_pseudogene	NA	1
ENSG00000232031	lncRNA	NA	6
ENSG00000285900	lncRNA	NA	X
ENSG00000215310	processed_pseudogene	NA	X
ENSG00000213527	processed_pseudogene	NA	15
ENSG00000236576	processed_pseudogene	NA	X
ENSG00000260118	lncRNA	NA	X
ENSG00000259692	lncRNA	NA	15
ENSG00000225925	processed_pseudogene	NA	X
ENSG00000289569	lncRNA	NA	13
ENSG00000257096	lncRNA	NA	14
ENSG00000277227	unprocessed_pseudogene	NA	13
ENSG00000227562	lncRNA	NA	7
ENSG00000261629	lncRNA	NA	7
ENSG00000259889	lncRNA	NA	2
ENSG00000229530	processed_pseudogene	NA	9
ENSG00000284171	unprocessed_pseudogene	NA	2
ENSG00000224252	processed_pseudogene	NA	2
ENSG00000287616	lncRNA	NA	6
ENSG00000270509	processed_pseudogene	NA	6
ENSG00000219088	processed_pseudogene	NA	6
ENSG00000259432	lncRNA	NA	15
ENSG00000217477	processed_pseudogene	NA	6
ENSG00000217488	transcribed_processed_pseudogene	NA	6
ENSG00000235972	lncRNA	NA	6
ENSG00000226207	lncRNA	NA	6
ENSG00000223598	lncRNA	NA	6
ENSG00000259722	processed_pseudogene	NA	15
ENSG00000217495	processed_pseudogene	NA	6
ENSG00000259476	lncRNA	NA	15
ENSG00000260530	lncRNA	NA	16
ENSG00000254867	processed_pseudogene	NA	11
ENSG00000274642	unprocessed_pseudogene	NA	1
ENSG00000225551	unprocessed_pseudogene	NA	9
ENSG00000285650	lncRNA	NA	9
ENSG00000232089	processed_pseudogene	NA	2
ENSG00000286748	lncRNA	NA	2
ENSG00000213669	processed_pseudogene	NA	9
ENSG00000226877	lncRNA	NA	9
ENSG00000231616	lncRNA	NA	9
ENSG00000275481	lncRNA	NA	12
ENSG00000243945	processed_pseudogene	NA	3
ENSG00000257746	lncRNA	NA	12
ENSG00000261786	lncRNA	NA	3
ENSG00000270052	lncRNA	NA	X
ENSG00000286915	lncRNA	NA	3
ENSG00000214915	lncRNA	NA	X
ENSG00000260574	lncRNA	NA	6
ENSG00000261285	lncRNA	NA	16
ENSG00000262823	lncRNA	NA	17
ENSG00000267482	unprocessed_pseudogene	NA	17
ENSG00000286565	lncRNA	NA	7
ENSG00000285781	unprocessed_pseudogene	NA	10
ENSG00000250357	lncRNA	NA	4
ENSG00000226180	lncRNA	NA	16
ENSG00000278893	TEC	NA	16
ENSG00000223834	lncRNA	NA	10
ENSG00000247033	lncRNA	NA	16
ENSG00000278716	lncRNA	NA	16
ENSG00000286694	lncRNA	NA	10
ENSG00000231855	unprocessed_pseudogene	NA	10
ENSG00000224250	lncRNA	NA	10
ENSG00000285943	protein_coding	NA	3
ENSG00000242072	lncRNA	NA	7
ENSG00000273767	misc_RNA	NA	10
ENSG00000276742	lncRNA	NA	10
ENSG00000260715	lncRNA	NA	16
ENSG00000273659	lncRNA	NA	16
ENSG00000261063	lncRNA	NA	16
ENSG00000259071	lncRNA	NA	14
ENSG00000258857	lncRNA	NA	14
ENSG00000259999	lncRNA	NA	16
ENSG00000286653	lncRNA	NA	16
ENSG00000261818	lncRNA	NA	16
ENSG00000260183	lncRNA	NA	16
ENSG00000260594	lncRNA	NA	16
ENSG00000283689	lncRNA	NA	16
ENSG00000226886	processed_pseudogene	NA	2
ENSG00000251665	lncRNA	NA	17
ENSG00000278765	lncRNA	NA	17
ENSG00000278346	processed_pseudogene	NA	17
ENSG00000244559	processed_pseudogene	NA	17
ENSG00000263657	lncRNA	NA	17
ENSG00000230385	lncRNA	NA	2
ENSG00000253754	lncRNA	NA	8
ENSG00000239498	lncRNA	NA	2
ENSG00000273891	lncRNA	NA	10
ENSG00000285715	lncRNA	NA	10
ENSG00000285973	lncRNA	NA	10
ENSG00000245768	lncRNA	NA	16
ENSG00000224302	processed_pseudogene	NA	10
ENSG00000260417	lncRNA	NA	16
ENSG00000229629	processed_pseudogene	NA	10
ENSG00000224410	processed_pseudogene	NA	2
ENSG00000239432	processed_pseudogene	NA	3
ENSG00000266222	lncRNA	NA	17
ENSG00000286919	lncRNA	NA	3
ENSG00000227463	lncRNA	NA	9
ENSG00000270166	processed_pseudogene	NA	9
ENSG00000288586	lncRNA	NA	9
ENSG00000261168	lncRNA	NA	1
ENSG00000287980	lncRNA	NA	1
ENSG00000229283	lncRNA	NA	1
ENSG00000271419	processed_pseudogene	NA	1
ENSG00000226172	lncRNA	NA	1
ENSG00000226592	processed_pseudogene	NA	7
ENSG00000253657	processed_pseudogene	NA	8
ENSG00000275078	unprocessed_pseudogene	NA	8
ENSG00000287885	lncRNA	NA	16
ENSG00000260504	lncRNA	NA	16
ENSG00000284675	lncRNA	NA	16
ENSG00000280261	TEC	NA	16
ENSG00000286860	lncRNA	NA	4
ENSG00000272742	lncRNA	NA	5
ENSG00000286459	lncRNA	NA	11
ENSG00000274064	processed_pseudogene	NA	8
ENSG00000259891	lncRNA	NA	8
ENSG00000272858	lncRNA	NA	22
ENSG00000224256	processed_pseudogene	NA	22
ENSG00000259413	processed_pseudogene	NA	15
ENSG00000259227	processed_pseudogene	NA	15
ENSG00000231393	lncRNA	NA	9
ENSG00000227933	lncRNA	NA	9
ENSG00000280384	lncRNA	NA	22
ENSG00000259995	lncRNA	NA	16
ENSG00000249870	lncRNA	NA	17
ENSG00000283164	lncRNA	NA	2
ENSG00000238171	lncRNA	NA	2
ENSG00000226338	processed_pseudogene	NA	2
ENSG00000235337	lncRNA	NA	2
ENSG00000267656	processed_pseudogene	NA	18
ENSG00000267032	processed_pseudogene	NA	18
ENSG00000272444	lncRNA	NA	14
ENSG00000259013	processed_pseudogene	NA	14
ENSG00000261783	lncRNA	NA	16
ENSG00000277559	lncRNA	NA	16
ENSG00000260797	processed_pseudogene	NA	16
ENSG00000261313	lncRNA	NA	16
ENSG00000261136	lncRNA	NA	15
ENSG00000272566	lncRNA	NA	4
ENSG00000220960	processed_pseudogene	NA	6
ENSG00000250622	processed_pseudogene	NA	4
ENSG00000283043	processed_pseudogene	NA	4
ENSG00000250350	unprocessed_pseudogene	NA	4
ENSG00000250971	lncRNA	NA	4
ENSG00000271307	processed_pseudogene	NA	4
ENSG00000250658	lncRNA	NA	4
ENSG00000250957	lncRNA	NA	4
ENSG00000236386	processed_pseudogene	NA	7
ENSG00000283041	processed_pseudogene	NA	7
ENSG00000279352	TEC	NA	18
ENSG00000270469	processed_pseudogene	NA	18
ENSG00000257759	lncRNA	NA	14
ENSG00000233517	lncRNA	NA	7
ENSG00000234658	processed_pseudogene	NA	7
ENSG00000274397	unprocessed_pseudogene	NA	14
ENSG00000217825	lncRNA	NA	7
ENSG00000279043	TEC	NA	7
ENSG00000226045	processed_pseudogene	NA	7
ENSG00000272411	lncRNA	NA	5
ENSG00000273219	lncRNA	NA	7
ENSG00000279856	TEC	NA	16
ENSG00000255038	lncRNA	NA	11
ENSG00000251643	processed_pseudogene	NA	4
ENSG00000254461	lncRNA	NA	11
ENSG00000286641	lncRNA	NA	4
ENSG00000228521	lncRNA	NA	7
ENSG00000219298	processed_pseudogene	NA	6
ENSG00000248551	lncRNA	NA	4
ENSG00000258375	processed_pseudogene	NA	12
ENSG00000267756	unprocessed_pseudogene	NA	18
ENSG00000267150	lncRNA	NA	18
ENSG00000267356	lncRNA	NA	18
ENSG00000272967	lncRNA	NA	3
ENSG00000267324	processed_pseudogene	NA	18
ENSG00000229878	processed_pseudogene	NA	10
ENSG00000234182	lncRNA	NA	10
ENSG00000287560	lncRNA	NA	10
ENSG00000278419	lncRNA	NA	10
ENSG00000258044	lncRNA	NA	12
ENSG00000261116	lncRNA	NA	6
ENSG00000245156	lncRNA	NA	11
ENSG00000219150	processed_pseudogene	NA	6
ENSG00000236968	lncRNA	NA	10
ENSG00000254452	lncRNA	NA	11
ENSG00000227338	lncRNA	NA	10
ENSG00000287428	lncRNA	NA	10
ENSG00000224658	lncRNA	NA	6
ENSG00000233805	processed_pseudogene	NA	10
ENSG00000234173	lncRNA	NA	10
ENSG00000236744	lncRNA	NA	10
ENSG00000223800	lncRNA	NA	10
ENSG00000228048	lncRNA	NA	10
ENSG00000270541	processed_pseudogene	NA	10
ENSG00000272646	lncRNA	NA	4
ENSG00000251416	lncRNA	NA	4
ENSG00000232446	unprocessed_pseudogene	NA	X
ENSG00000227511	unprocessed_pseudogene	NA	X
ENSG00000232644	unprocessed_pseudogene	NA	X
ENSG00000286133	lncRNA	NA	4
ENSG00000237171	unprocessed_pseudogene	NA	X
ENSG00000257124	lncRNA	NA	12
ENSG00000270022	lncRNA	NA	22
ENSG00000250195	lncRNA	NA	4
ENSG00000289517	protein_coding	NA	22
ENSG00000251213	lncRNA	NA	4
ENSG00000249945	lncRNA	NA	4
ENSG00000241881	lncRNA	NA	7
ENSG00000250577	lncRNA	NA	4
ENSG00000275826	processed_pseudogene	NA	4
ENSG00000251490	lncRNA	NA	4
ENSG00000277162	unprocessed_pseudogene	NA	4
ENSG00000289724	protein_coding	NA	18
ENSG00000249818	lncRNA	NA	4
ENSG00000283258	lncRNA	NA	16
ENSG00000283457	lncRNA	NA	16
ENSG00000266900	lncRNA	NA	18
ENSG00000279225	TEC	NA	16
ENSG00000237901	processed_pseudogene	NA	16
ENSG00000267560	lncRNA	NA	18
ENSG00000226999	processed_pseudogene	NA	7
ENSG00000226816	lncRNA	NA	7
ENSG00000250501	lncRNA	NA	4
ENSG00000234071	processed_pseudogene	NA	7
ENSG00000218048	unprocessed_pseudogene	NA	6
ENSG00000227455	lncRNA	NA	6
ENSG00000226820	unprocessed_pseudogene	NA	X
ENSG00000274717	processed_pseudogene	NA	22
ENSG00000180015	processed_pseudogene	NA	4
ENSG00000259115	lncRNA	NA	14
ENSG00000251310	lncRNA	NA	4
ENSG00000283355	TEC	NA	4
ENSG00000249877	lncRNA	NA	4
ENSG00000250458	processed_pseudogene	NA	4
ENSG00000275630	lncRNA	NA	14
ENSG00000287153	lncRNA	NA	14
ENSG00000287777	lncRNA	NA	14
ENSG00000287350	lncRNA	NA	14
ENSG00000287772	lncRNA	NA	14
ENSG00000280070	TEC	NA	14
ENSG00000288034	lncRNA	NA	14
ENSG00000259026	lncRNA	NA	14
ENSG00000258393	lncRNA	NA	14
ENSG00000229603	lncRNA	NA	7
ENSG00000254458	lncRNA	NA	11
ENSG00000247130	lncRNA	NA	4
ENSG00000259569	processed_pseudogene	NA	15
ENSG00000287408	lncRNA	NA	15
ENSG00000267341	lncRNA	NA	18
ENSG00000259481	lncRNA	NA	15
ENSG00000274128	lncRNA	NA	15
ENSG00000259735	lncRNA	NA	15
ENSG00000286700	lncRNA	NA	4
ENSG00000267487	processed_pseudogene	NA	18
ENSG00000249520	processed_pseudogene	NA	4
ENSG00000224569	processed_pseudogene	NA	4
ENSG00000250292	processed_pseudogene	NA	4
ENSG00000227700	processed_pseudogene	NA	1
ENSG00000229911	processed_pseudogene	NA	1
ENSG00000250497	lncRNA	NA	4
ENSG00000287512	lncRNA	NA	4
ENSG00000250746	processed_pseudogene	NA	4
ENSG00000286066	lncRNA	NA	4
ENSG00000250636	processed_pseudogene	NA	4
ENSG00000254756	lncRNA	NA	11
ENSG00000224733	lncRNA	NA	6
ENSG00000273113	lncRNA	NA	2
ENSG00000226733	lncRNA	NA	6
ENSG00000235351	lncRNA	NA	2
ENSG00000228543	lncRNA	NA	X
ENSG00000232409	processed_pseudogene	NA	2
ENSG00000232111	processed_pseudogene	NA	X
ENSG00000282306	processed_pseudogene	NA	X
ENSG00000213150	processed_pseudogene	NA	6
ENSG00000282501	processed_pseudogene	NA	X
ENSG00000218872	processed_pseudogene	NA	6
ENSG00000270719	processed_pseudogene	NA	1
ENSG00000282358	processed_pseudogene	NA	X
ENSG00000269919	lncRNA	NA	6
ENSG00000282668	processed_pseudogene	NA	X
ENSG00000282299	processed_pseudogene	NA	X
ENSG00000282697	processed_pseudogene	NA	X
ENSG00000282222	processed_pseudogene	NA	X
ENSG00000281955	processed_pseudogene	NA	X
ENSG00000218813	processed_pseudogene	NA	6
ENSG00000281941	processed_pseudogene	NA	X
ENSG00000228843	lncRNA	NA	9
ENSG00000282300	processed_pseudogene	NA	X
ENSG00000227388	lncRNA	NA	9
ENSG00000279960	TEC	NA	6
ENSG00000217576	lncRNA	NA	13
ENSG00000226989	processed_pseudogene	NA	22
ENSG00000258680	processed_pseudogene	NA	14
ENSG00000270713	processed_pseudogene	NA	14
ENSG00000285323	transcribed_unprocessed_pseudogene	NA	13
ENSG00000286821	lncRNA	NA	4
ENSG00000286259	lncRNA	NA	12
ENSG00000250189	processed_pseudogene	NA	4
ENSG00000279236	TEC	NA	18
ENSG00000251555	lncRNA	NA	4
ENSG00000278607	lncRNA	NA	18
ENSG00000238694	snoRNA	NA	4
ENSG00000288566	lncRNA	NA	10
ENSG00000286795	lncRNA	NA	10
ENSG00000272447	lncRNA	NA	10
ENSG00000283913	lncRNA	NA	10
ENSG00000221639	snoRNA	NA	4
ENSG00000252762	snoRNA	NA	4
ENSG00000287611	lncRNA	NA	18
ENSG00000278151	misc_RNA	NA	4
ENSG00000287232	lncRNA	NA	3
ENSG00000276003	misc_RNA	NA	4
ENSG00000286492	lncRNA	NA	3
ENSG00000228112	processed_pseudogene	NA	3
ENSG00000278963	TEC	NA	17
ENSG00000281369	pseudogene	NA	4
ENSG00000229616	unprocessed_pseudogene	NA	10
ENSG00000285645	protein_coding	NA	9
ENSG00000287547	lncRNA	NA	7
ENSG00000261797	lncRNA	NA	7
ENSG00000282432	transcribed_unprocessed_pseudogene	NA	10
ENSG00000201516	snoRNA	NA	4
ENSG00000289833	lncRNA	NA	18
ENSG00000212191	snoRNA	NA	4
ENSG00000263823	lncRNA	NA	18
ENSG00000259959	lncRNA	NA	4
ENSG00000289619	lncRNA	NA	18
ENSG00000265174	lncRNA	NA	18
ENSG00000273355	lncRNA	NA	18
ENSG00000248895	processed_pseudogene	NA	17
ENSG00000266601	lncRNA	NA	17
ENSG00000257764	lncRNA	NA	12
ENSG00000257515	lncRNA	NA	12
ENSG00000259121	processed_pseudogene	NA	14
ENSG00000285738	lncRNA	NA	3
ENSG00000239350	processed_pseudogene	NA	3
ENSG00000233417	lncRNA	NA	7
ENSG00000261778	processed_pseudogene	NA	7
ENSG00000280340	TEC	NA	7
ENSG00000267069	lncRNA	NA	18
ENSG00000286170	lncRNA	NA	2
ENSG00000226946	processed_pseudogene	NA	2
ENSG00000235861	processed_pseudogene	NA	2
ENSG00000259864	processed_pseudogene	NA	16
ENSG00000259711	lncRNA	NA	16
ENSG00000261471	lncRNA	NA	16
ENSG00000260237	lncRNA	NA	16
ENSG00000280152	TEC	NA	16
ENSG00000259180	lncRNA	NA	15
ENSG00000267131	lncRNA	NA	17
ENSG00000260206	lncRNA	NA	15
ENSG00000279399	TEC	NA	10
ENSG00000251461	lncRNA	NA	17
ENSG00000285830	lncRNA	NA	14
ENSG00000287986	lncRNA	NA	9
ENSG00000224881	processed_pseudogene	NA	2
ENSG00000237434	processed_pseudogene	NA	9
ENSG00000265179	lncRNA	NA	18
ENSG00000283458	lncRNA	NA	18
ENSG00000275040	lncRNA	NA	16
ENSG00000236839	lncRNA	NA	7
ENSG00000285566	protein_coding	NA	13
ENSG00000279378	TEC	NA	16
ENSG00000220745	processed_pseudogene	NA	6
ENSG00000279206	lncRNA	NA	16
ENSG00000261638	lncRNA	NA	16
ENSG00000258671	processed_pseudogene	NA	14
ENSG00000258425	lncRNA	NA	14
ENSG00000258976	lncRNA	NA	14
ENSG00000260701	lncRNA	NA	16
ENSG00000272688	lncRNA	NA	18
ENSG00000289131	lncRNA	NA	18
ENSG00000274828	lncRNA	NA	18
ENSG00000289868	lncRNA	NA	18
ENSG00000262039	lncRNA	NA	17
ENSG00000249658	lncRNA	NA	17
ENSG00000259543	lncRNA	NA	15
ENSG00000258010	lncRNA	NA	15
ENSG00000227459	lncRNA	NA	2
ENSG00000289876	lncRNA	NA	18
ENSG00000230506	lncRNA	NA	20
ENSG00000287209	lncRNA	NA	18
ENSG00000232448	lncRNA	NA	20
ENSG00000278017	lncRNA	NA	18
ENSG00000283757	lncRNA	NA	20
ENSG00000288657	lncRNA	NA	10
ENSG00000226984	processed_pseudogene	NA	1
ENSG00000286757	lncRNA	NA	13
ENSG00000228719	lncRNA	NA	22
ENSG00000289891	lncRNA	NA	18
ENSG00000260064	lncRNA	NA	16
ENSG00000287694	protein_coding	NA	16
ENSG00000260945	lncRNA	NA	16
ENSG00000253586	lncRNA	NA	8
ENSG00000253829	lncRNA	NA	8
ENSG00000231856	lncRNA	NA	13
ENSG00000230932	processed_pseudogene	NA	1
ENSG00000212293	snoRNA	NA	13
ENSG00000285850	lncRNA	NA	16
ENSG00000285940	lncRNA	NA	18
ENSG00000261310	lncRNA	NA	16
ENSG00000259725	lncRNA	NA	16
ENSG00000289867	lncRNA	NA	18
ENSG00000228826	lncRNA	NA	1
ENSG00000199474	snoRNA	NA	16
ENSG00000238685	snoRNA	NA	16
ENSG00000233839	processed_pseudogene	NA	1
ENSG00000250890	unprocessed_pseudogene	NA	1
ENSG00000232240	processed_pseudogene	NA	1
ENSG00000286151	unprocessed_pseudogene	NA	1
ENSG00000285806	lncRNA	NA	13
ENSG00000287887	lncRNA	NA	13
ENSG00000280454	pseudogene	NA	16
ENSG00000271143	processed_pseudogene	NA	1
ENSG00000270976	processed_pseudogene	NA	1
ENSG00000267371	processed_pseudogene	NA	18
ENSG00000270342	processed_pseudogene	NA	1
ENSG00000267794	processed_pseudogene	NA	18
ENSG00000267143	lncRNA	NA	18
ENSG00000267773	unprocessed_pseudogene	NA	18
ENSG00000260759	lncRNA	NA	18
ENSG00000250230	lncRNA	NA	11
ENSG00000286812	lncRNA	NA	18
ENSG00000267455	lncRNA	NA	18
ENSG00000255947	lncRNA	NA	11
ENSG00000272703	lncRNA	NA	18
ENSG00000260120	lncRNA	NA	4
ENSG00000215512	transcribed_unprocessed_pseudogene	NA	18
ENSG00000290522	lncRNA	NA	18
ENSG00000253645	lncRNA	NA	8
ENSG00000286161	lncRNA	NA	4
ENSG00000248375	processed_pseudogene	NA	4
ENSG00000290562	lncRNA	NA	18
ENSG00000242029	lncRNA	NA	3
ENSG00000240774	processed_pseudogene	NA	3
ENSG00000212490	snoRNA	NA	4
ENSG00000242880	lncRNA	NA	3
ENSG00000291183	lncRNA	NA	18
ENSG00000248115	lncRNA	NA	4
ENSG00000288053	protein_coding	NA	X
ENSG00000237868	processed_pseudogene	NA	4
ENSG00000241596	lncRNA	NA	3
ENSG00000239311	lncRNA	NA	3
ENSG00000273461	lncRNA	NA	3
ENSG00000286967	lncRNA	NA	3
ENSG00000231100	unprocessed_pseudogene	NA	1
ENSG00000280116	unprocessed_pseudogene	NA	X
ENSG00000279422	TEC	NA	X
ENSG00000285976	protein_coding	NA	6
ENSG00000258439	processed_pseudogene	NA	14
ENSG00000222604	snoRNA	NA	14
ENSG00000231883	lncRNA	NA	6
ENSG00000216316	processed_pseudogene	NA	6
ENSG00000236887	processed_pseudogene	NA	1
ENSG00000273893	lncRNA	NA	20
ENSG00000285926	lncRNA	NA	7
ENSG00000225819	lncRNA	NA	2
ENSG00000224967	processed_pseudogene	NA	2
ENSG00000228064	lncRNA	NA	2
ENSG00000236451	lncRNA	NA	2
ENSG00000285726	lncRNA	NA	6
ENSG00000244441	processed_pseudogene	NA	3
